2023-09-07T23:08:30.989Z, 30.812744140625, 14%
2023-09-07T23:08:45.000Z, 30.919021606445312, 14%
2023-09-07T23:09:00.013Z, 31.045745849609375, 14%
2023-09-07T23:09:15.028Z, 31.14556884765625, 14%
